都道府県漢字名,市区郡漢字名,町村字通称漢字名,通称漢字名,緯度,経度
高知県　,土佐市　　　　　　　,塚地　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,蓮池　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,北地　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,甲原　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,福田　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,谷地　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,宇佐町　宇佐　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,宇佐町　福島　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,宇佐町　井尻　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,宇佐町　竜　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,宇佐町　渭浜　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,新居　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,高岡町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,宮ノ内　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,土佐市　　　　　　　,東町浜　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,領家　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,浮津　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,室津　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,元　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,吉良川町　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,佐喜浜町　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,羽根町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,室戸岬町　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,浮津一番町　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,浮津二番町　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,室戸市　　　　　　　,浮津三番町　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,後免町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,陣山　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,西山　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,廿枝　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,上末松　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,下末松　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,野中　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,三畠　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,東崎　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,小籠　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,中ノ川　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,大改野　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,黒滝　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,桑ノ川　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,中谷　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,上倉　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,奈路　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,白木谷　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,八京　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,成合　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,宍崎　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,外山　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,天行寺　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,才谷　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,亀岩　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,左右山　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,比江　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,国分　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,植野　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,久礼田　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,植田　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,領石　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,十市　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,片山　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,里改田　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,浜改田　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,稲生　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,篠原　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,明見　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,大埇　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,前浜　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,立田　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,田村　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,久枝　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,下島　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,物部　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,上野田　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,下野田　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　笠ノ川　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　滝本　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　小蓮　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　八幡　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　定林寺　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　蒲原　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　常通寺島　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　江村　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　吉田　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　中島　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,岡豊町　小篭　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,包末　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,金地　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,福船　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,堀ノ内　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,伊達野　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,双葉台　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,日吉町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,駅前町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,緑ケ丘　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,南国市　　　　　　　,西野田町　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,奈半利町　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,田野町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,安田町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　安倉　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　久江ノ上　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　久木　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　島　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　菅ノ上　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　竹屋敷　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　平鍋　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　弘瀬　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,北川村　二タ又　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,馬路村　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,芸西村　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,芸西村　白髪　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,東洋町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,東洋町　生見　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
高知県　,安芸郡　　　　　　　,東洋町　河内　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
