都道府県漢字名,市区郡漢字名,町村字通称漢字名,通称漢字名,緯度,経度
京都府　,京都市　下京区　　　,夷之町　　　　　　　　　　　　　　　　　,新町通　七条下る　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,夷之町　　　　　　　　　　　　　　　　　,新町通　七条下る東入　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,夷之町　　　　　　　　　　　　　　　　　,西洞院通　七条上る　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,四条大宮町　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,四条大宮町　　　　　　　　　　　　　　　,綾小路通　大宮西入　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,四条大宮町　　　　　　　　　　　　　　　,綾小路通　大宮西入上る　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,四条大宮町　　　　　　　　　　　　　　　,大宮通　綾小路上る　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,四条大宮町　　　　　　　　　　　　　　　,大宮通　四条下る　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,四条大宮町　　　　　　　　　　　　　　　,四条通　大宮西入　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,綾小路通　大宮西入　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,綾小路通　大宮西入下る　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,綾小路通　大宮西入２丁目　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,高辻通　大宮西入　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,高辻通　大宮西入上る　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,仏光寺通　大宮西入　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,仏光寺通　大宮西入下る　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,仏光寺通　大宮西入２丁目　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,松原通　大宮西入　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,坊門町　　　　　　　　　　　　　　　　　,松原通　大宮西入上る　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,綾大宮町　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,綾大宮町　　　　　　　　　　　　　　　　,綾小路通　大宮西入　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,綾大宮町　　　　　　　　　　　　　　　　,綾小路通　大宮東入　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,綾大宮町　　　　　　　　　　　　　　　　,大宮通　綾小路下る　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,綾大宮町　　　　　　　　　　　　　　　　,大宮通　仏光寺上る　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,五坊大宮町　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,五坊大宮町　　　　　　　　　　　　　　　,大宮通　高辻上る　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,五坊大宮町　　　　　　　　　　　　　　　,大宮通　仏光寺下る　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,五坊大宮町　　　　　　　　　　　　　　　,高辻通　大宮西入　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,五坊大宮町　　　　　　　　　　　　　　　,仏光寺通　大宮西入　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,五坊大宮町　　　　　　　　　　　　　　　,仏光寺通　大宮東入　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,杉蛭子町　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,杉蛭子町　　　　　　　　　　　　　　　　,黒門通　高辻下る　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,杉蛭子町　　　　　　　　　　　　　　　　,黒門通　松原上る　　　　　　　　　　　　　　　　　,,
京都府　,京都市　下京区　　　,杉蛭子町　　　　　　　　　　　　　　　　,高辻通　大宮東入　　　　　　　　　　　　　　　　　,,
