都道府県漢字名,市区郡漢字名,町村字通称漢字名,通称漢字名,緯度,経度
福井県　,坂井市　　　　　　　,坂井町　朝日　１丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　朝日　２丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　朝日　３丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　朝日　４丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　朝日　５丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　朝日　６丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　朝日　７丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　朝日　８丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　今井　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　大味　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　折戸　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　上新庄　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　上関　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　上兵庫　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　河和田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　木部新保　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　木部東　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　清永　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　蔵垣内　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　五本　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　御油田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　定旨　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　島　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　下新庄　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　下関　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　下兵庫　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　新庄　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　新庄　１丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　新庄　２丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　新庄　３丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　高柳　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　蛸　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　田島　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　田島窪　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　徳分田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　長畑　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　長屋　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　西　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　東　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　東荒井　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　東中野　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　東長田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　福島　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　宮領　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,坂井町　若宮　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　石塚　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　石仏　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　いちい野　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　いちい野北　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　いちい野中央　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　井向　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上旭　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上昭和　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上新町　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上中央　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上錦　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上日の出　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上本町　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上緑　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留上大和　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留下　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留下相田　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留下宇和江　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留下高道　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留下屋敷　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　江留中　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　大針　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　大牧　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　沖布目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　上小森　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　木部西方寺　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　金剛寺　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　境　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　境上町　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　境元町　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　境為　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　定重　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　定広　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　下小森　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　正善　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　正蓮花　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　随応寺　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　随応寺中央　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　千歩寺　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　高江　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　田端　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　為国　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　為国亀ケ久保　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　為国幸　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　為国中区　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　為国西の宮　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　為国平成　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　辻　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　取次　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　中筋　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　中筋大手　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　中筋春日　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　中筋北浦　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　中筋高田　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　中筋三ツ屋　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　中庄　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　西太郎丸　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　西長田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　針原　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　東太郎丸　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　姫王　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　藤鷲塚　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　布施田新　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　堀越　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　本堂　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　松木　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　安沢　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,春江町　寄安　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　赤坂　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　朝陽　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　朝陽　１丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　朝陽　２丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　愛宕　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　油為頭　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　荒町　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　石城戸町　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　石城戸町　１丁目　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　石城戸町　２丁目　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　石城戸町　３丁目　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　石城戸町　４丁目　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　磯部新保　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　磯部島　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　磯部福庄　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　板倉　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　一本田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　一本田中　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　一本田福所　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　乾　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　乾下田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　猪爪　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　猪爪　１丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　猪爪　２丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　猪爪　３丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　猪爪　４丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　猪爪　５丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　猪爪　６丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　猪爪　７丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　今市　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　今福　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　今町　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　上田町　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　上田町　１丁目　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　上田町　２丁目　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　牛ケ島　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　宇随　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　宇田　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　内田　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　大森　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　小黒　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　女形谷　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞ケ丘　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞ケ丘　１丁目　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞ケ丘　２丁目　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞ケ丘　３丁目　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞ケ丘　４丁目　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞町　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞町　１丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞町　２丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞町　３丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　霞町　４丁目　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　金元　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　上金屋　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　上久米田　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　上竹田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　上安田　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　川上　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
福井県　,坂井市　　　　　　　,丸岡町　北横地　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
