都道府県漢字名,市区郡漢字名,町村字通称漢字名,通称漢字名,緯度,経度
兵庫県　,神戸市　須磨区　　　,戎町　５丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,戎町　６丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大田町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大田町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大田町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大田町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大田町　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大田町　６丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大田町　７丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大田町　８丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,寺田町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,寺田町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,寺田町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,明神町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,明神町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,明神町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,明神町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,明神町　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,禅昌寺町　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,禅昌寺町　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,外浜町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,外浜町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,外浜町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,外浜町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,月見山町　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,月見山町　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,月見山本町　１丁目　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,月見山本町　２丁目　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,永楽町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,永楽町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,永楽町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,権現町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,権現町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,権現町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,離宮前町　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,離宮西町　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,離宮西町　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,磯馴町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,磯馴町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,磯馴町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,磯馴町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,磯馴町　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,磯馴町　６丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,若宮町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,若宮町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,若宮町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,行幸町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,行幸町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,行幸町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,行幸町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,桜木町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,桜木町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,桜木町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,天神町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,天神町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,天神町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,天神町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,天神町　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨寺町　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨寺町　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨寺町　３丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨寺町　４丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨寺町　５丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨浦通　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨浦通　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨浦通　３丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨浦通　４丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨浦通　５丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨浦通　６丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,千守町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,千守町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,高倉町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,高倉町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,関守町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,関守町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,関守町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,潮見台町　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,潮見台町　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,潮見台町　３丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,潮見台町　４丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,潮見台町　５丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,一ノ谷町　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,一ノ谷町　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,一ノ谷町　３丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,一ノ谷町　４丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　６丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　７丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　８丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手町　９丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,千歳町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,千歳町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,千歳町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,千歳町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,常盤町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,常盤町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,常盤町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,常盤町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大池町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大池町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大池町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大池町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,衣掛町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,衣掛町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,衣掛町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,衣掛町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,衣掛町　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,村雨町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,村雨町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,村雨町　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,村雨町　６丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,宝田町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,月見山町　３丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大池町　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,南町　１丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,南町　２丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,南町　３丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,北町　１丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,北町　２丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,北町　３丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨本町　１丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,須磨本町　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,中島町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,中島町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,中島町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,行平町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,行平町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,行平町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,青葉町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,青葉町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,青葉町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,青葉町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,高尾台　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,高尾台　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,高尾台　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,堀池町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,堀池町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,東町　１丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,東町　２丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,東町　３丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,東町　４丁目　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,一ノ谷町　５丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,離宮前町　２丁目　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,若木町　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,若木町　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,若木町　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,若木町　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,大手　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,白川台　１丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,白川台　２丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,白川台　３丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,白川台　４丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,白川台　５丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,白川台　６丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
兵庫県　,神戸市　須磨区　　　,白川台　７丁目　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　,,
